144
0,0,0,80,80,116.004692,96.328888
1.000000,0
0.839548,2
0.824507,18
0.823042,17
0.808321,32
0.798327,53
0.780028,16
0.779517,37
0.765688,36
0.763230,1
0.728418,19
0.721018,33
0.712974,22
0.706605,65
0.698145,60
0.663798,5
0.662555,96
0.662529,97
0.661632,54
0.635097,48
0.632082,80
0.626582,113
0.625528,20
0.622895,43
0.622002,114
0.620251,6
0.620036,52
0.617510,35
0.615559,66
0.614121,49
0.610500,38
0.585780,64
0.584961,77
0.581577,50
0.570055,23
0.568323,3
0.567713,34
0.562879,21
0.562734,24
0.562155,131
0.553218,112
0.550570,51
0.547789,59
0.546728,130
0.546290,4
0.540901,95
0.536167,128
0.533699,132
0.527453,129
0.527329,115
0.521832,55
0.521524,81
0.520767,76
0.514684,78
0.500490,94
0.499030,25
0.496567,41
0.487206,7
0.484258,67
0.477064,92
0.469912,42
0.467106,40
0.460649,61
0.458324,84
0.448974,98
0.441910,68
0.439166,83
0.426315,79
0.423866,117
0.416438,116
0.414879,39
0.395209,100
0.391897,93
0.390885,82
0.374722,56
0.369951,8
0.356125,104
0.350533,119
0.345249,73
0.333195,137
0.324458,44
0.319438,136
0.310624,103
0.297744,124
0.297687,140
0.293500,102
0.289180,99
0.288617,118
0.288386,91
0.287745,121
0.280838,133
0.280404,138
0.277655,101
0.270223,109
0.267065,87
0.265481,69
0.262295,86
0.259588,70
0.259114,139
0.257411,105
0.255922,120
0.254217,134
0.251235,71
0.250549,90
0.249161,57
0.248199,72
0.237999,28
0.234009,123
0.224860,88
0.219364,122
0.215356,62
0.213882,11
0.209577,85
0.204825,125
0.204764,110
0.194486,111
0.180078,89
0.156436,107
0.151378,9
0.150861,74
0.149637,58
0.146181,26
0.144261,29
0.143941,106
0.143149,75
0.140906,135
0.138788,108
0.128515,141
0.115401,12
0.075796,45
0.074123,126
0.071599,63
0.053883,142
0.049691,14
0.028887,127
0.026122,10
0.016305,13
0.005810,27
0.003152,143
0.000000,15
0.000000,31
0.000000,46
0.000000,47
0.000000,30
1,80,0,80,80,209.587708,59.626003
1.000000,1
0.839548,0
0.683166,6
0.645858,17
0.635160,2
0.633406,22
0.612920,23
0.604901,53
