144
0,0,0,80,80,53.061459,11.398232
1.000000,0
0.898856,1
0.771628,64
0.738096,18
0.681209,49
0.671357,50
0.630710,131
0.628230,65
0.620918,48
0.578814,80
0.555324,62
0.553418,17
0.538850,45
0.529828,47
0.487722,132
0.469669,13
0.454235,66
0.454095,95
0.448980,78
0.442942,29
0.438731,79
0.438504,46
0.409630,2
0.408512,14
0.406340,63
0.372442,19
0.371255,9
0.367611,15
0.363222,39
0.352471,94
0.345194,10
0.326702,24
0.321292,26
0.304227,16
0.298168,32
0.277407,7
0.260968,130
0.241590,25
0.229725,11
0.218820,6
0.212690,81
0.199187,44
0.197193,61
0.183560,41
0.182344,67
0.177979,12
0.177572,31
0.177362,111
0.154269,42
0.149466,38
0.147208,8
0.146721,96
0.133179,120
0.132885,133
0.130299,30
0.120281,99
0.107459,117
0.100953,136
0.097467,23
0.095571,119
0.094826,52
0.091406,103
0.089456,82
0.089150,51
0.085477,102
0.080846,104
0.074850,116
0.073133,34
0.072543,35
0.072513,27
0.069345,115
0.062684,98
0.060807,69
0.059205,68
0.056418,36
0.055998,109
0.051681,101
0.050679,100
0.047890,85
0.046789,83
0.046665,72
0.046655,143
0.042333,108
0.040745,88
0.040622,118
0.038827,110
0.036837,71
0.036544,87
0.035182,53
0.028095,84
0.024541,43
0.020891,33
0.019137,129
0.018253,73
0.016373,89
0.011877,74
0.011569,70
0.009175,90
0.009175,97
0.008629,122
0.006488,135
0.005458,40
0.005458,28
0.004305,22
0.001740,58
0.000749,37
0.000000,127
0.000000,128
0.000000,134
0.000000,137
0.000000,138
0.000000,139
0.000000,140
0.000000,141
0.000000,142
0.000000,3
0.000000,75
0.000000,76
0.000000,77
0.000000,20
0.000000,86
0.000000,21
0.000000,4
0.000000,91
0.000000,92
0.000000,93
0.000000,105
0.000000,106
0.000000,5
0.000000,107
0.000000,54
0.000000,55
0.000000,112
0.000000,113
0.000000,56
0.000000,114
0.000000,57
0.000000,59
0.000000,60
0.000000,121
0.000000,123
0.000000,124
0.000000,125
0.000000,126
1,80,0,80,80,58.867340,14.959851
1.000000,1
0.898856,0
0.844443,49
0.819974,18
0.810920,48
0.752006,50
0.738850,64
0.735248,131
0.652155,65
0.648548,80
0.635437,2
0.618997,62
0.564792,13
0.560415,17
0.560193,19
0.552604,95
